User_Id,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Watch_Tier,Age_Group,Last_Login_Year,Last_Login_Month
283,James Martinez,23,Australia,Premium,133.63,Comedy,31-05-2024,Light,Youth,2024,May
284,David Garcia,61,UK,Standard,557.79,Comedy,07-03-2025,Heavy,Senior,2025,Mar
285,Sarah Garcia,45,Australia,Premium,387.32,Romance,16-03-2024,Light,Adult,2024,Mar
286,David Garcia,18,Mexico,Basic,712.33,Drama,25-03-2024,Heavy,Youth,2024,Mar
287,Sarah Brown,24,Germany,Standard,168.27,Sci-Fi,09-05-2024,Light,Youth,2024,May
288,John Jones,45,Germany,Standard,996.64,Sci-Fi,10-03-2024,Heavy,Adult,2024,Mar
289,Chris Smith,48,UK,Basic,68.93,Romance,11-01-2025,Light,Senior,2025,Jan
290,Sarah Williams,43,France,Standard,903.68,Drama,29-11-2024,Heavy,Adult,2024,Nov
291,Jane Johnson,59,Germany,Standard,44.63,Sci-Fi,01-07-2024,Light,Senior,2024,Jul
292,Jane Williams,25,Australia,Standard,264.82,Sci-Fi,12-07-2024,Light,Adult,2024,Jul
293,Sarah Martinez,75,Brazil,Premium,490.78,Sci-Fi,23-02-2025,Light,Senior,2025,Feb
294,Katie Davis,40,Brazil,Basic,496.6,Documentary,14-04-2024,Light,Adult,2024,Apr
295,Jane Brown,21,USA,Standard,887.22,Horror,16-06-2024,Heavy,Youth,2024,Jun
296,Michael Smith,40,USA,Premium,747.98,Comedy,06-11-2024,Heavy,Adult,2024,Nov
297,David Jones,24,India,Standard,374.22,Romance,26-12-2024,Light,Youth,2024,Dec
298,David Jones,52,Australia,Standard,291.13,Horror,03-03-2025,Light,Senior,2025,Mar
299,Emma Smith,54,Mexico,Standard,342.12,Romance,24-11-2024,Light,Senior,2024,Nov
300,Jane Johnson,35,India,Premium,377.51,Romance,23-10-2024,Light,Adult,2024,Oct
301,David Martinez,37,Canada,Standard,500.89,Action,22-08-2024,Heavy,Adult,2024,Aug
302,Jane Williams,41,Australia,Basic,615.23,Drama,20-02-2025,Heavy,Adult,2025,Feb
303,Sarah Davis,45,Australia,Premium,592.32,Action,14-09-2024,Heavy,Adult,2024,Sep
304,Jane Hernandez,36,Canada,Premium,541.9,Horror,10-04-2024,Heavy,Adult,2024,Apr
305,Jane Brown,35,India,Basic,793.71,Comedy,21-04-2024,Heavy,Adult,2024,Apr
306,John Smith,59,Canada,Premium,263.71,Sci-Fi,15-08-2024,Light,Senior,2024,Aug
307,John Williams,22,Japan,Standard,797.93,Drama,01-12-2024,Heavy,Youth,2024,Dec
308,Emma Davis,32,Brazil,Basic,32.21,Action,25-04-2024,Light,Adult,2024,Apr
309,Alex Hernandez,40,Canada,Basic,699.95,Sci-Fi,16-04-2024,Heavy,Adult,2024,Apr
310,James Hernandez,15,UK,Basic,377.09,Comedy,09-03-2024,Light,Youth,2024,Mar
311,John Miller,58,Canada,Premium,364.05,Sci-Fi,22-07-2024,Light,Senior,2024,Jul
312,Sarah Miller,13,UK,Basic,723.87,Sci-Fi,04-11-2024,Heavy,Youth,2024,Nov
313,Alex Brown,63,Australia,Premium,840.92,Romance,07-02-2025,Heavy,Senior,2025,Feb
314,John Jones,60,Canada,Basic,479,Sci-Fi,12-01-2025,Light,Senior,2025,Jan
315,Jane Hernandez,35,Brazil,Basic,843.53,Romance,11-12-2024,Heavy,Adult,2024,Dec
316,Jane Miller,17,France,Standard,214.9,Action,24-01-2025,Light,Youth,2025,Jan
317,David Garcia,46,Mexico,Basic,780.43,Drama,28-06-2024,Heavy,Senior,2024,Jun
318,Jane Johnson,64,USA,Basic,998.4,Comedy,10-08-2024,Heavy,Senior,2024,Aug
319,Jane Miller,28,Germany,Standard,315.45,Sci-Fi,28-03-2024,Light,Adult,2024,Mar
320,David Smith,55,India,Basic,349.26,Comedy,12-07-2024,Light,Senior,2024,Jul
321,David Martinez,47,Germany,Standard,176.79,Comedy,14-03-2024,Light,Senior,2024,Mar
322,Michael Miller,17,Brazil,Basic,7.28,Romance,31-05-2024,Light,Youth,2024,May
323,Chris Johnson,62,Australia,Basic,319.23,Sci-Fi,21-02-2025,Light,Senior,2025,Feb
324,Jane Davis,58,Canada,Basic,337.72,Action,11-12-2024,Light,Senior,2024,Dec
325,Chris Garcia,78,UK,Standard,626.01,Sci-Fi,16-02-2025,Heavy,Senior,2025,Feb
326,Sarah Brown,26,USA,Standard,112.89,Romance,22-05-2024,Light,Adult,2024,May
327,Chris Johnson,67,Mexico,Standard,381.55,Comedy,07-10-2024,Light,Senior,2024,Oct
328,Emma Martinez,59,Canada,Standard,120.57,Comedy,27-06-2024,Light,Senior,2024,Jun
329,John Martinez,71,UK,Basic,468.16,Horror,21-04-2024,Light,Senior,2024,Apr
330,James Miller,37,USA,Standard,749.93,Romance,25-01-2025,Heavy,Adult,2025,Jan
331,Katie Davis,73,Australia,Basic,223.84,Action,13-02-2025,Light,Senior,2025,Feb
332,Alex Hernandez,39,USA,Premium,48.85,Documentary,11-07-2024,Light,Adult,2024,Jul
333,Chris Garcia,65,USA,Basic,251.81,Documentary,16-08-2024,Light,Senior,2024,Aug
334,Alex Miller,61,Japan,Basic,162.42,Drama,08-04-2024,Light,Senior,2024,Apr
335,James Brown,74,Canada,Premium,490.43,Drama,17-03-2024,Light,Senior,2024,Mar
336,Katie Hernandez,14,Mexico,Basic,207.47,Documentary,22-06-2024,Light,Youth,2024,Jun
337,James Davis,25,USA,Standard,153.17,Action,23-04-2024,Light,Adult,2024,Apr
338,John Martinez,46,Mexico,Premium,897.25,Documentary,27-10-2024,Heavy,Senior,2024,Oct
339,James Davis,17,Germany,Standard,613.95,Comedy,14-04-2024,Heavy,Youth,2024,Apr
340,Jane Miller,33,Brazil,Premium,671.95,Documentary,03-11-2024,Heavy,Adult,2024,Nov
341,Jane Johnson,40,Canada,Basic,818.51,Sci-Fi,04-02-2025,Heavy,Adult,2025,Feb
342,Chris Garcia,24,USA,Premium,468.27,Horror,06-06-2024,Light,Youth,2024,Jun
343,Jane Brown,47,Australia,Standard,861.25,Sci-Fi,10-10-2024,Heavy,Senior,2024,Oct
344,Katie Smith,53,India,Premium,963.18,Comedy,20-06-2024,Heavy,Senior,2024,Jun
345,Sarah Martinez,64,Australia,Basic,449.58,Documentary,28-12-2024,Light,Senior,2024,Dec
346,John Miller,71,Australia,Basic,619.84,Action,01-01-2025,Heavy,Senior,2025,Jan
347,Sarah Davis,34,Mexico,Basic,269.72,Documentary,28-04-2024,Light,Adult,2024,Apr
348,Michael Williams,49,Australia,Basic,970.76,Romance,17-11-2024,Heavy,Senior,2024,Nov
349,Alex Hernandez,22,Canada,Basic,597.58,Drama,30-01-2025,Heavy,Youth,2025,Jan
350,Jane Miller,65,Japan,Basic,708.15,Romance,17-04-2024,Heavy,Senior,2024,Apr
351,John Smith,61,France,Basic,474.49,Action,01-03-2025,Light,Senior,2025,Mar
352,Emma Jones,20,India,Premium,648.5,Action,20-01-2025,Heavy,Youth,2025,Jan
353,John Johnson,74,Mexico,Basic,535.32,Romance,17-10-2024,Heavy,Senior,2024,Oct
354,Katie Smith,78,UK,Standard,910.2,Drama,04-06-2024,Heavy,Senior,2024,Jun
355,Chris Smith,35,Japan,Premium,532.11,Comedy,04-06-2024,Heavy,Adult,2024,Jun
356,Sarah Garcia,72,France,Standard,0.22,Comedy,23-09-2024,Light,Senior,2024,Sep
357,John Hernandez,26,USA,Basic,346.62,Action,14-01-2025,Light,Adult,2025,Jan
358,Alex Hernandez,22,Brazil,Premium,119.6,Documentary,05-05-2024,Light,Youth,2024,May
359,Emma Johnson,50,India,Basic,950.44,Action,22-11-2024,Heavy,Senior,2024,Nov
360,David Miller,52,Japan,Standard,869.3,Sci-Fi,07-06-2024,Heavy,Senior,2024,Jun
361,John Jones,50,UK,Premium,543.09,Documentary,02-02-2025,Heavy,Senior,2025,Feb
362,Jane Davis,14,Brazil,Premium,320.11,Action,08-01-2025,Light,Youth,2025,Jan
363,John Martinez,37,India,Premium,939.67,Documentary,02-05-2024,Heavy,Adult,2024,May
364,Alex Miller,16,USA,Basic,582.57,Romance,05-11-2024,Heavy,Youth,2024,Nov
365,Michael Smith,55,Japan,Standard,259.84,Action,18-07-2024,Light,Senior,2024,Jul
366,Katie Brown,32,Australia,Premium,133.72,Documentary,18-03-2024,Light,Adult,2024,Mar
367,Michael Brown,52,Mexico,Basic,776.96,Action,30-04-2024,Heavy,Senior,2024,Apr
368,Alex Smith,25,USA,Basic,131.49,Documentary,25-08-2024,Light,Adult,2024,Aug
369,Jane Davis,65,India,Basic,706.12,Romance,04-11-2024,Heavy,Senior,2024,Nov
370,Katie Smith,23,Canada,Standard,915.1,Sci-Fi,09-02-2025,Heavy,Youth,2025,Feb
371,Jane Hernandez,48,Australia,Basic,241.08,Sci-Fi,21-04-2024,Light,Senior,2024,Apr
372,Jane Williams,44,USA,Premium,12.43,Action,13-05-2024,Light,Adult,2024,May
373,Alex Garcia,48,Australia,Basic,415.76,Sci-Fi,12-08-2024,Light,Senior,2024,Aug
374,John Miller,71,Canada,Basic,26.48,Comedy,19-03-2024,Light,Senior,2024,Mar
375,Alex Brown,41,Germany,Basic,617.65,Documentary,19-10-2024,Heavy,Adult,2024,Oct
376,Jane Hernandez,36,Canada,Standard,801.94,Horror,18-04-2024,Heavy,Adult,2024,Apr
377,Katie Miller,27,Australia,Basic,1.33,Drama,18-11-2024,Light,Adult,2024,Nov
378,John Garcia,26,India,Basic,451.46,Action,24-09-2024,Light,Adult,2024,Sep
379,Katie Martinez,28,India,Premium,25.86,Comedy,14-02-2025,Light,Adult,2025,Feb
380,Chris Garcia,54,Brazil,Premium,659.95,Comedy,14-05-2024,Heavy,Senior,2024,May
381,Michael Smith,62,Australia,Basic,696.69,Documentary,24-01-2025,Heavy,Senior,2025,Jan
382,Chris Smith,70,Canada,Basic,175.47,Comedy,20-08-2024,Light,Senior,2024,Aug
383,Sarah Williams,25,Mexico,Premium,961.36,Romance,01-11-2024,Heavy,Adult,2024,Nov
384,Chris Garcia,46,Germany,Basic,897.39,Comedy,19-12-2024,Heavy,Senior,2024,Dec
385,Alex Hernandez,74,Japan,Premium,991.1,Romance,05-11-2024,Heavy,Senior,2024,Nov
386,Katie Brown,31,India,Basic,332.51,Romance,09-07-2024,Light,Adult,2024,Jul
387,Emma Smith,40,USA,Premium,202.44,Action,24-09-2024,Light,Adult,2024,Sep
388,Alex Davis,50,France,Standard,500.36,Horror,14-10-2024,Heavy,Senior,2024,Oct
389,Katie Brown,57,France,Standard,910.14,Horror,07-10-2024,Heavy,Senior,2024,Oct
390,Sarah Williams,77,USA,Standard,897.85,Drama,04-06-2024,Heavy,Senior,2024,Jun
391,Michael Jones,50,Japan,Premium,402.75,Horror,06-04-2024,Light,Senior,2024,Apr
392,Jane Johnson,43,Japan,Basic,570.27,Documentary,25-07-2024,Heavy,Adult,2024,Jul
393,Sarah Garcia,38,Australia,Basic,437.14,Romance,24-11-2024,Light,Adult,2024,Nov
394,Emma Martinez,23,Germany,Standard,335.11,Documentary,30-01-2025,Light,Youth,2025,Jan
395,David Brown,73,Mexico,Basic,186.39,Horror,08-11-2024,Light,Senior,2024,Nov
396,David Smith,58,Brazil,Premium,957.43,Romance,11-02-2025,Heavy,Senior,2025,Feb
397,Emma Davis,28,Mexico,Premium,463.06,Drama,14-01-2025,Light,Adult,2025,Jan
398,Jane Miller,75,Japan,Premium,6.07,Sci-Fi,02-08-2024,Light,Senior,2024,Aug
399,Chris Johnson,70,Brazil,Basic,99.63,Sci-Fi,28-07-2024,Light,Senior,2024,Jul
400,Emma Johnson,29,France,Premium,30.07,Sci-Fi,17-01-2025,Light,Adult,2025,Jan
401,Chris Smith,64,Mexico,Premium,404.19,Horror,01-03-2025,Light,Senior,2025,Mar
402,Katie Smith,56,Canada,Basic,234.17,Drama,02-04-2024,Light,Senior,2024,Apr
403,Michael Garcia,45,Canada,Premium,501.94,Comedy,18-09-2024,Heavy,Adult,2024,Sep
404,Katie Jones,31,Australia,Standard,214.05,Horror,21-01-2025,Light,Adult,2025,Jan
405,Alex Davis,45,Canada,Standard,938.84,Horror,05-07-2024,Heavy,Adult,2024,Jul
406,James Martinez,61,France,Premium,670.45,Romance,08-01-2025,Heavy,Senior,2025,Jan
407,Katie Jones,61,Brazil,Standard,403.41,Documentary,16-12-2024,Light,Senior,2024,Dec
408,James Miller,37,USA,Premium,876.06,Horror,30-05-2024,Heavy,Adult,2024,May
409,Chris Smith,49,UK,Premium,601.25,Drama,23-08-2024,Heavy,Senior,2024,Aug
410,Katie Johnson,49,Australia,Premium,317.94,Sci-Fi,16-04-2024,Light,Senior,2024,Apr
411,David Jones,56,Canada,Premium,410.65,Action,25-01-2025,Light,Senior,2025,Jan
412,James Davis,55,Japan,Standard,934.73,Documentary,21-10-2024,Heavy,Senior,2024,Oct
413,Emma Johnson,34,USA,Basic,719.62,Horror,14-05-2024,Heavy,Adult,2024,May
414,Jane Jones,58,Canada,Basic,90.56,Comedy,10-05-2024,Light,Senior,2024,May
415,Sarah Davis,35,India,Premium,154.46,Sci-Fi,16-06-2024,Light,Adult,2024,Jun
416,Katie Jones,35,France,Standard,130.55,Romance,25-09-2024,Light,Adult,2024,Sep
417,Jane Brown,31,Mexico,Standard,625.88,Romance,20-03-2024,Heavy,Adult,2024,Mar
418,Sarah Martinez,66,Mexico,Standard,577.39,Romance,16-07-2024,Heavy,Senior,2024,Jul
419,Katie Hernandez,78,Canada,Premium,414.82,Comedy,03-03-2025,Light,Senior,2025,Mar
420,John Davis,33,Germany,Basic,368.98,Comedy,23-08-2024,Light,Adult,2024,Aug
421,John Garcia,42,Canada,Standard,43.63,Documentary,13-12-2024,Light,Adult,2024,Dec
422,James Garcia,52,India,Standard,100.6,Romance,24-05-2024,Light,Senior,2024,May
423,Sarah Davis,67,Brazil,Premium,304.44,Sci-Fi,07-06-2024,Light,Senior,2024,Jun
424,Katie Smith,13,France,Standard,389.26,Sci-Fi,30-01-2025,Light,Youth,2025,Jan
425,Michael Davis,52,Mexico,Basic,244.03,Action,13-08-2024,Light,Senior,2024,Aug
426,John Martinez,62,Canada,Basic,360.95,Romance,27-03-2024,Light,Senior,2024,Mar
427,Jane Garcia,61,Mexico,Premium,420.02,Romance,08-03-2024,Light,Senior,2024,Mar
428,Sarah Johnson,32,Australia,Premium,111.62,Sci-Fi,07-08-2024,Light,Adult,2024,Aug
429,David Hernandez,40,USA,Premium,456.17,Documentary,21-01-2025,Light,Adult,2025,Jan
430,Sarah Brown,61,Germany,Basic,289.08,Comedy,18-10-2024,Light,Senior,2024,Oct
431,John Hernandez,39,Mexico,Standard,15.85,Horror,15-06-2024,Light,Adult,2024,Jun
432,Emma Smith,20,India,Premium,744.85,Documentary,18-01-2025,Heavy,Youth,2025,Jan
433,Sarah Brown,74,Germany,Basic,97.11,Action,07-03-2025,Light,Senior,2025,Mar
434,Jane Johnson,15,Australia,Premium,44.22,Horror,05-11-2024,Light,Youth,2024,Nov
435,Jane Brown,58,USA,Premium,819.4,Drama,25-08-2024,Heavy,Senior,2024,Aug
436,Katie Davis,80,Germany,Premium,858.94,Sci-Fi,20-07-2024,Heavy,Senior,2024,Jul
437,Katie Brown,21,Japan,Standard,891.2,Drama,05-12-2024,Heavy,Youth,2024,Dec
438,David Davis,80,Brazil,Basic,533.67,Romance,14-03-2024,Heavy,Senior,2024,Mar
439,Chris Miller,13,France,Standard,735.23,Documentary,20-12-2024,Heavy,Youth,2024,Dec
440,Michael Davis,77,USA,Premium,594.64,Comedy,30-03-2024,Heavy,Senior,2024,Mar
441,Emma Garcia,54,Germany,Premium,318.05,Sci-Fi,30-05-2024,Light,Senior,2024,May
442,Sarah Williams,52,Canada,Premium,113.71,Horror,07-12-2024,Light,Senior,2024,Dec
443,Alex Williams,58,Australia,Premium,520.53,Sci-Fi,19-06-2024,Heavy,Senior,2024,Jun
444,Michael Williams,20,Japan,Standard,414.2,Sci-Fi,04-12-2024,Light,Youth,2024,Dec
445,Alex Hernandez,52,Australia,Standard,58.52,Sci-Fi,07-11-2024,Light,Senior,2024,Nov
446,John Jones,69,Japan,Standard,26.4,Documentary,19-06-2024,Light,Senior,2024,Jun
447,James Davis,73,India,Premium,159.9,Comedy,07-08-2024,Light,Senior,2024,Aug
448,Chris Garcia,38,UK,Standard,207.95,Horror,20-12-2024,Light,Adult,2024,Dec
449,Sarah Hernandez,34,Canada,Premium,388.56,Documentary,15-05-2024,Light,Adult,2024,May
450,Michael Miller,68,Brazil,Premium,946.76,Documentary,05-04-2024,Heavy,Senior,2024,Apr
451,Katie Garcia,70,USA,Standard,748.33,Action,31-07-2024,Heavy,Senior,2024,Jul
452,Katie Davis,67,Brazil,Premium,768.38,Comedy,03-04-2024,Heavy,Senior,2024,Apr
453,Katie Brown,70,USA,Standard,292.98,Action,04-04-2024,Light,Senior,2024,Apr
454,Jane Jones,46,Brazil,Premium,809.45,Sci-Fi,16-03-2024,Heavy,Senior,2024,Mar
455,Chris Williams,35,Mexico,Standard,680.82,Sci-Fi,28-07-2024,Heavy,Adult,2024,Jul
456,Michael Martinez,40,Mexico,Standard,234.39,Sci-Fi,02-02-2025,Light,Adult,2025,Feb
457,Michael Hernandez,66,Brazil,Standard,988.07,Comedy,06-11-2024,Heavy,Senior,2024,Nov
458,Alex Martinez,62,Japan,Premium,823.18,Romance,17-03-2024,Heavy,Senior,2024,Mar
459,Emma Davis,17,Mexico,Basic,385.26,Drama,27-06-2024,Light,Youth,2024,Jun
460,Chris Brown,43,Germany,Basic,237.81,Documentary,29-10-2024,Light,Adult,2024,Oct
461,Jane Miller,58,USA,Basic,263.72,Sci-Fi,13-04-2024,Light,Senior,2024,Apr
462,Emma Miller,21,Japan,Premium,344.23,Drama,24-02-2025,Light,Youth,2025,Feb
463,Chris Miller,37,Germany,Standard,551.87,Action,15-03-2024,Heavy,Adult,2024,Mar
464,Jane Garcia,44,Canada,Basic,485.07,Romance,11-01-2025,Light,Adult,2025,Jan
465,James Brown,62,France,Premium,170.81,Comedy,08-02-2025,Light,Senior,2025,Feb
466,Chris Brown,71,India,Standard,649.62,Sci-Fi,24-05-2024,Heavy,Senior,2024,May
467,David Brown,18,Japan,Standard,518.56,Documentary,20-03-2024,Heavy,Youth,2024,Mar
468,Chris Jones,64,Mexico,Standard,72.86,Documentary,12-04-2024,Light,Senior,2024,Apr
469,Sarah Garcia,31,Mexico,Premium,627.98,Sci-Fi,15-11-2024,Heavy,Adult,2024,Nov
470,Emma Davis,49,Canada,Premium,719.6,Action,19-04-2024,Heavy,Senior,2024,Apr
471,David Davis,20,USA,Premium,25.82,Romance,11-05-2024,Light,Youth,2024,May
472,Sarah Smith,49,Australia,Standard,532.75,Romance,14-08-2024,Heavy,Senior,2024,Aug
473,Alex Miller,32,Japan,Premium,169.91,Documentary,09-01-2025,Light,Adult,2025,Jan
474,Chris Johnson,61,UK,Premium,654.79,Drama,28-01-2025,Heavy,Senior,2025,Jan
475,James Brown,58,Canada,Premium,450.09,Comedy,21-04-2024,Light,Senior,2024,Apr
476,John Brown,46,Australia,Standard,973.64,Documentary,20-09-2024,Heavy,Senior,2024,Sep
477,Alex Williams,40,Germany,Standard,338.57,Horror,22-07-2024,Light,Adult,2024,Jul
478,James Smith,18,France,Premium,980.58,Drama,23-02-2025,Heavy,Youth,2025,Feb
479,Katie Johnson,29,India,Standard,61.21,Sci-Fi,11-07-2024,Light,Adult,2024,Jul
480,Michael Davis,41,USA,Standard,597.39,Romance,27-08-2024,Heavy,Adult,2024,Aug
481,Michael Brown,29,France,Premium,343.08,Drama,24-02-2025,Light,Adult,2025,Feb
482,Michael Davis,62,Australia,Premium,88.54,Documentary,28-05-2024,Light,Senior,2024,May
483,Jane Hernandez,42,France,Premium,4.21,Documentary,17-04-2024,Light,Adult,2024,Apr
484,James Hernandez,64,Brazil,Standard,860.4,Documentary,29-08-2024,Heavy,Senior,2024,Aug
485,Michael Jones,44,France,Standard,257.81,Horror,01-11-2024,Light,Adult,2024,Nov
486,Michael Garcia,17,USA,Basic,390.03,Action,21-12-2024,Light,Youth,2024,Dec
487,Chris Jones,34,UK,Standard,92.52,Documentary,24-12-2024,Light,Adult,2024,Dec
488,Jane Johnson,52,USA,Basic,419.25,Action,22-01-2025,Light,Senior,2025,Jan
489,Jane Martinez,23,Brazil,Standard,150.4,Romance,24-11-2024,Light,Youth,2024,Nov
490,Emma Johnson,52,Brazil,Basic,59.19,Comedy,12-12-2024,Light,Senior,2024,Dec
491,Alex Jones,60,Australia,Standard,832.05,Comedy,22-03-2024,Heavy,Senior,2024,Mar
492,Alex Garcia,67,Mexico,Basic,365.32,Romance,22-02-2025,Light,Senior,2025,Feb
493,James Miller,38,France,Premium,140.94,Horror,02-10-2024,Light,Adult,2024,Oct
494,Katie Brown,48,Germany,Standard,789.33,Horror,10-10-2024,Heavy,Senior,2024,Oct
495,John Brown,23,Mexico,Basic,76.24,Sci-Fi,15-10-2024,Light,Youth,2024,Oct
496,James Brown,23,Brazil,Premium,288.9,Horror,29-12-2024,Light,Youth,2024,Dec
497,Sarah Brown,73,India,Basic,758.08,Romance,14-10-2024,Heavy,Senior,2024,Oct
498,Katie Davis,21,Australia,Basic,193.96,Horror,16-05-2024,Light,Youth,2024,May
499,Chris Hernandez,61,Canada,Standard,524.52,Documentary,20-07-2024,Heavy,Senior,2024,Jul
500,Emma Smith,55,Australia,Basic,951.33,Sci-Fi,16-11-2024,Heavy,Senior,2024,Nov
501,Jane Martinez,46,UK,Basic,762.24,Sci-Fi,22-08-2024,Heavy,Senior,2024,Aug
502,Alex Davis,19,USA,Standard,508.07,Drama,22-02-2025,Heavy,Youth,2025,Feb
503,John Martinez,53,Australia,Premium,694.5,Drama,13-12-2024,Heavy,Senior,2024,Dec
504,John Johnson,30,France,Basic,988.68,Romance,11-10-2024,Heavy,Adult,2024,Oct
505,Alex Williams,42,France,Standard,60.56,Sci-Fi,23-03-2024,Light,Adult,2024,Mar
506,Alex Miller,63,Mexico,Premium,840.99,Documentary,24-11-2024,Heavy,Senior,2024,Nov
507,Katie Hernandez,44,Mexico,Premium,347.62,Romance,02-09-2024,Light,Adult,2024,Sep
508,Michael Hernandez,38,Germany,Premium,932.36,Sci-Fi,17-04-2024,Heavy,Adult,2024,Apr
509,Katie Miller,57,Brazil,Premium,452.42,Horror,12-03-2024,Light,Senior,2024,Mar
510,Alex Williams,36,UK,Standard,360.34,Romance,30-09-2024,Light,Adult,2024,Sep
511,Chris Martinez,73,Mexico,Basic,346.65,Horror,14-06-2024,Light,Senior,2024,Jun
512,Alex Smith,76,UK,Basic,96.44,Comedy,14-05-2024,Light,Senior,2024,May
513,James Jones,54,India,Basic,858.38,Documentary,08-06-2024,Heavy,Senior,2024,Jun
514,Emma Jones,16,Canada,Standard,886.36,Documentary,26-04-2024,Heavy,Youth,2024,Apr
515,Jane Williams,51,Australia,Premium,452.78,Drama,06-02-2025,Light,Senior,2025,Feb
516,Michael Garcia,49,Canada,Basic,929.52,Romance,28-04-2024,Heavy,Senior,2024,Apr
517,Katie Davis,71,India,Premium,139.99,Comedy,26-02-2025,Light,Senior,2025,Feb
518,Emma Brown,28,India,Standard,779.86,Documentary,25-06-2024,Heavy,Adult,2024,Jun
519,Sarah Martinez,29,Brazil,Premium,535.51,Comedy,31-10-2024,Heavy,Adult,2024,Oct
520,Alex Davis,58,India,Basic,922.38,Romance,16-12-2024,Heavy,Senior,2024,Dec
521,James Smith,66,Australia,Standard,580.81,Documentary,10-10-2024,Heavy,Senior,2024,Oct
522,Sarah Johnson,62,Mexico,Premium,614.42,Action,15-05-2024,Heavy,Senior,2024,May
523,Sarah Jones,58,Japan,Basic,394.65,Sci-Fi,20-11-2024,Light,Senior,2024,Nov
524,Emma Smith,53,Australia,Standard,661.25,Horror,17-11-2024,Heavy,Senior,2024,Nov
525,Katie Jones,71,Australia,Premium,969.81,Action,03-05-2024,Heavy,Senior,2024,May
526,Alex Garcia,45,Germany,Standard,756.39,Action,01-05-2024,Heavy,Adult,2024,May
527,Emma Brown,74,USA,Basic,255.3,Action,21-07-2024,Light,Senior,2024,Jul
528,Michael Smith,43,Mexico,Basic,89.77,Comedy,02-04-2024,Light,Adult,2024,Apr
529,Chris Hernandez,14,India,Basic,255.98,Sci-Fi,23-09-2024,Light,Youth,2024,Sep
530,David Garcia,48,Japan,Premium,336.22,Action,30-12-2024,Light,Senior,2024,Dec
531,Michael Davis,56,Germany,Premium,259.05,Drama,10-05-2024,Light,Senior,2024,May
532,Michael Miller,13,USA,Basic,147.52,Drama,16-07-2024,Light,Youth,2024,Jul
533,Katie Smith,76,Australia,Basic,209.94,Drama,01-10-2024,Light,Senior,2024,Oct
534,John Johnson,77,India,Premium,964.36,Action,01-06-2024,Heavy,Senior,2024,Jun
535,Michael Johnson,76,India,Basic,363.18,Drama,08-09-2024,Light,Senior,2024,Sep
536,Sarah Williams,47,Germany,Premium,612.78,Romance,30-06-2024,Heavy,Senior,2024,Jun
537,Emma Johnson,62,Germany,Standard,521.11,Action,14-06-2024,Heavy,Senior,2024,Jun
538,James Davis,15,Japan,Standard,607.53,Action,07-11-2024,Heavy,Youth,2024,Nov
539,David Davis,78,India,Basic,555.5,Romance,31-08-2024,Heavy,Senior,2024,Aug
540,John Hernandez,24,France,Basic,747.5,Sci-Fi,09-02-2025,Heavy,Youth,2025,Feb
541,David Miller,59,Australia,Premium,112.35,Sci-Fi,25-03-2024,Light,Senior,2024,Mar
542,Jane Jones,76,France,Standard,250.61,Action,05-05-2024,Light,Senior,2024,May
543,Emma Hernandez,56,Japan,Premium,944.15,Comedy,03-02-2025,Heavy,Senior,2025,Feb
544,Michael Brown,23,UK,Standard,103.51,Comedy,30-11-2024,Light,Youth,2024,Nov
545,Michael Miller,67,Japan,Standard,818.91,Comedy,14-09-2024,Heavy,Senior,2024,Sep
546,Katie Jones,35,Canada,Premium,368.65,Romance,03-02-2025,Light,Adult,2025,Feb
